genes_in_mod	GF_104w_M_1_2	GF_104w_M_2_2	GF_104w_M_3_2	GF_104w_M_4_2	GF_104w_M_5_2	GF_8w_M_1_2	GF_8w_M_3_2	GF_8w_M_4_2	SPF_104w_M_1_2	SPF_104w_M_10_2	SPF_104w_M_11_2	SPF_104w_M_12_2	SPF_104w_M_13_2	SPF_104w_M_14_2	SPF_104w_M_2_2	SPF_104w_M_4_2	SPF_104w_M_5_2	SPF_104w_M_6_2	SPF_104w_M_7_2	SPF_104w_M_8_2	SPF_104w_M_9_2	SPF_8w_M_2_2	SPF_8w_M_3_2	SPF_8w_M_4_2
Keap1	ME3	-0.0533829432231674	1.55766931020034	0.866684736833375	1.7533929632168	0.98300017141687	0.0576063472532759	0.451482738376344	0.885805061588639	-0.0548075517050861	-0.798358383698863	-1.04692964801672	-0.51670961255741	-0.177513371782676	-2.02604081887886	0.675861060485701	1.34635224063098	0.337356579292834	-0.714940989081463	-1.46442851828106	-0.537282238933223	-0.836336965747674	-0.716289282578993	-1.01246454110229	1.04027365629233
Mapk7	ME3	0.0820392858414044	-0.51734565979484	0.477670282639554	1.00380058516858	1.8052259853293	1.02419353440338	-0.32802073671638	0.589861722074084	-0.146709521408317	-1.36573167164559	0.156564174686505	-0.104787111782006	-0.847220157801672	0.266393608561753	0.391882363023172	1.58755327601242	-0.162923617654042	-1.68719675029981	-1.3122981398121	-1.60894679805241	-1.44069071730234	0.324984617879908	0.496425698952309	1.31527574769714
Ncf1	ME3	0.660817236706981	1.71869610982015	0.727742608621899	1.33184850218437	1.30066888616381	1.12156677358258	0.552948276690967	0.880448107871594	0.184282990101083	-0.763409932296166	-0.981691076390098	-1.66882899245389	-1.0083667396357	-1.30213375750471	0.628647489990115	0.619974853569709	-1.05128717439226	-0.992597558840196	-0.945742521702278	-0.691912093773797	-1.22647792849024	0.169737252091179	0.64244317992817	0.0926255081567444
Ncf2	ME3	0.455883653225953	0.144187124055813	0.259727705597036	0.721956886997536	1.15234605865935	-0.19538574486116	0.0197396185219375	-0.364485077316986	1.2230233015675	-0.969650344141075	-0.585760317549471	-2.36507917374832	-0.305135956084495	-0.940810896820861	1.42306960574139	1.38541238293863	-0.647245717950865	-0.701774372425392	-0.734246597733604	-1.12109427484489	-1.0052641051728	0.842092246562526	1.53915057093633	0.769343423845932
Pid1	ME3	0.956973527505068	-0.808837038849284	1.01896477275507	1.49978424084632	-0.143804742916342	0.697903399504781	0.474716984489262	-0.0740840839158715	0.441730754186812	-1.1405159749324	-0.954030612575232	-0.0555436023888336	-2.50302389117855	0.671445419652606	0.0785712305835245	-0.550055562932219	0.302446889368165	0.0611641694788043	0.472983558048651	-2.50138718780846	0.454288589982695	0.228992899759232	0.373449990277349	0.997866271058859
Plk3	ME3	-0.0715527714101441	0.73166046195381	0.302866444464408	2.32505002199734	2.4323966258754	0.154818720040767	-0.957795806503328	-0.408398770223885	0.295710360123738	-1.54620930598138	-0.952902137395839	-0.952425503837709	0.179628570379325	0.822182873985772	0.587014752852332	0.871653737785624	-0.802185792810096	-0.198621859682395	-1.08916819847643	-1.02476052910301	-0.75292452057188	0.0341347976664918	-0.404627599039904	0.424455427910985
Prkcd	ME3	0.481564399294047	0.268287525906671	1.18189026073324	1.83060079907995	1.8208169739818	0.367044783745064	0.198105589044602	-0.133379843615254	0.34977862555784	-1.46881423088165	-1.60139857805809	-0.931702789628525	-1.45257652039159	-1.321701953304	1.23438315934311	0.884238025142376	-0.551014871352625	-0.552497783034224	-0.0536939514755444	-0.676991870942074	-1.01058704942297	0.210522197989618	0.44356486228001	0.483562240008202
Ripk3	ME3	-1.87056970497439	-0.0143296260740358	-0.847536931085121	-0.404013670046212	0.217422671556927	-0.0341657901519207	0.33318688255158	0.141368545637617	1.77562523171471	0.341707783452127	-1.72849662178869	-1.23982285358757	-0.299972224865855	-0.493958879177896	1.13627038203993	1.28362878821476	0.402735378771495	-0.488433635061136	1.79258633576631	-1.05354095024583	-0.593354052951196	-0.274488026469161	0.522397643631723	1.39575332314184
Traf2	ME3	0.91152639311949	0.484174190035235	0.245299552939317	1.90633028318619	1.23647584691561	-0.427673169614747	0.94113101016621	-0.648652999191671	0.623376247962347	-1.82256768441605	-0.897371109245692	-1.36964789396942	0.58359444494321	0.0956667371189706	0.116115532011297	0.828856535718343	-0.448001373909989	-0.531315867948671	-1.17246411464079	-1.50163083219859	-1.32470287236796	0.999105810449121	0.923485717937982	0.248889615000259
Trap1	ME3	2.21370850363652	0.273810116872924	1.55594744233633	1.6812219782384	1.75787189709128	-0.156047545860055	-0.173042130611948	-0.710884941950973	-1.10044630369714	-0.0606177455269505	-0.286857811413607	-0.669075547558357	-1.11495039673396	-1.0213291611489	0.685865884770529	0.0131825917960012	-0.474094227692249	-1.32548274754213	-0.895109366701879	-0.0435323172383911	-1.15926436047674	0.159046992205668	0.660162069828439	0.189917127377183
Txnrd3	ME3	-1.01222422225973	1.76217634903799	-0.206597828582418	1.57898638163774	1.369427552497	-0.683733480706078	0.822995890923033	0.469376491974851	-0.288391622252799	-1.07210596009901	-1.07783657925442	-1.17376959245093	-0.472506904350191	-0.263835928337377	1.60907522863991	0.247569667686738	1.02699831954486	-1.44359815795249	0.487781929440826	-0.113173197669806	-1.63894950397456	-0.423893344314236	0.242659567961874	0.253568942859238
Ucp2	ME3	0.481839580344206	2.34405893410626	1.34382625494592	1.5864520699	2.46410640693828	0.142318576415758	0.13121956361979	0.581788042737512	-0.0317063750679842	-0.537909204186541	-0.665391828554083	-0.641766884934986	-0.644539211032183	-0.658277979340144	-0.467482581089686	0.0444908738958126	-0.647517742926804	-0.988609102999528	-0.86767351705378	-0.693338381310867	-1.00627471988977	-0.48061677262448	-0.167050966264426	-0.621945035628274
Zfp580	ME3	0.668784337974752	1.26137205295315	-0.164517006870911	1.78107192327457	1.97814310697455	1.26751812530813	-0.158953077269254	0.400812319370845	0.295917248477288	-0.0228845216858795	-1.73744520759007	-0.103464451346089	-0.377861859315176	-0.675004479758731	0.988432039586433	0.583682090122479	0.0248855486639649	-1.73242437670821	-0.104694807316452	-0.914802266170998	-0.50245548942848	-1.34203412789404	-0.952139989520876	-0.461937131830998
Abcc5	ME4	0.103296063390043	-1.78213564231975	-0.951121928335702	-0.667351870983405	-0.966187157449634	1.39428843528047	0.611247942959044	0.241223359520481	-0.36669006429534	-1.26847523860282	0.0780919625454689	0.846338820117801	-0.692281444120314	1.57887031037789	0.477084061076633	-0.30336570826039	0.0395695331024256	-1.15572224012146	-1.25033837983815	0.554736206385894	0.293718595911385	2.40216137592098	0.280187359289592	0.50285564844886
Aptx	ME4	0.669102277069671	-1.26513203645062	-2.15438430096827	0.334101253224334	1.11777513412216	0.820476673590596	-0.92981155790964	0.379909630072145	-1.62347915900347	-0.481903136705213	-0.279250408584226	-0.225603927163039	-1.09973361562402	0.332777350687369	0.791954513291983	-0.71901767299247	-0.862524238899957	0.46087634544855	-0.552584497008744	1.31244948760883	0.372982279251734	1.6904138898064	0.961897579584526	0.948708137551363
Birc2	ME4	-0.335781043713962	-1.95455961512795	-0.225794047079836	-0.644379164100754	-0.487263619704717	0.623694183505231	0.000919454411113182	0.944194117642439	-1.38503531948765	-0.139449280312442	0.155103272541477	1.3218648637098	0.618113881902165	1.93848445519959	0.348904449960148	-0.533076148563898	-1.52438171354794	-1.00324120197786	0.479916685274181	-0.882779682744525	0.957297133330218	1.65579344624019	0.67896053607785	-0.607505643432863
Chuk	ME4	-1.23852792862045	-1.62980881251632	-0.797097502320273	-1.05172804307453	-0.136430970557072	1.29872461879757	0.234754250014297	0.0340879910305363	-1.76146150937077	0.657205916721158	0.0236753262429679	0.731486436817157	-0.616314505818932	-0.433491881160472	-0.15238797920249	-1.28939517282019	0.378553748352126	2.05162550531057	0.153369464605223	0.0448096601459564	1.29851815750696	1.21536677886262	1.18398164816141	-0.199515197107054
Il18	ME4	0.303894284427811	0.55430536017696	-1.65365203022323	-1.01806229811905	-0.987279116679261	0.821337803927608	1.15561286397592	0.302809321394163	-0.637074481859895	1.30730168806257	-0.982802013110574	-0.173652039850736	-0.33370967985822	-0.387230110193475	-1.26553449241688	-1.21764390502867	0.618883354574214	0.470110119125942	-0.21403462715587	-1.23924262300143	1.04250154767954	1.37900994542129	2.02634182996692	0.127809298764346
Insr	ME4	-1.07529163792653	-1.22152344826176	-1.33323834132343	-1.73377421431668	-0.925356261052073	1.64385259925105	1.52517185099405	0.991581606376518	-0.168849791339787	0.70039313269724	-0.0315885561478495	1.66255462902021	-0.352112995633689	0.56252322033755	-0.650700278257931	-0.638580400355235	-1.18916895030733	-0.47110415483341	-0.410864674681304	0.67026206584431	0.0901510956580176	0.910099108368152	0.790217465605796	0.655346930284108
Jak2	ME4	-1.93208871744086	-0.158093825365869	-0.458874313453643	-0.105442457922352	0.0933788154935716	0.334295009219473	1.04446229793792	0.929368670139906	-1.85423631413336	1.39117167602559	0.731852662756336	-0.378154059286806	-2.07616762294983	0.852262005491939	-0.292311828623797	-0.632087083405577	0.129207750243075	-0.647737552297172	0.249412140847254	-1.01850686651174	0.885950042224036	1.23661679650885	0.595663507649972	1.08005926685308
Map3k7	ME4	-1.17199635186316	-1.48519497636734	0.86556791197066	-0.561256808576234	-1.32354438553723	0.65638266286614	1.12854215844095	-0.424987107883739	0.920333089274981	-0.397487206640436	1.57912118490944	-0.811201835635303	-0.172180511537348	-0.385575506653345	-1.226193116444	-0.659132310430052	-0.989626249795274	-0.236082448959468	0.24458560166492	1.50310641168718	0.360776680277148	0.930350184132577	-0.339620108658283	1.99531303975722
Mapk8	ME4	-0.676438079905221	-1.24413646624676	-0.322125770895251	-1.26893687794726	-1.33703558946341	0.741896271625732	1.81747268083041	1.36580012475516	-0.180679549283782	1.25436140777553	-0.0448339400736178	0.323548162548088	-0.86678019833904	-0.681768214775164	-0.434303655087899	-1.12954510768808	0.658461547567422	-0.00741656176998384	1.25270107902507	-1.43001415098019	0.0127258471225043	1.47889822782859	1.02523218669765	-0.307083373320495
Mtor	ME4	-1.024755792945	-0.710972505497527	-0.587590276395637	-0.762708765635764	0.82452402508175	0.205538100455069	1.40239929430856	1.01196651598336	-1.82859716080679	0.92170821099016	0.0947248359438987	1.60871692134359	-0.923986509439789	-0.39357515324745	-0.579048117930079	-0.604685571281473	-1.59860393253028	-0.082982718631546	0.22265107739411	0.936033580605779	-0.820543675197962	1.62799615914404	-0.15070294883968	1.21249440712866
Ogt	ME4	-0.468837752848784	-0.184912277103213	-0.553404345013662	-1.39309605207576	-0.327029902777112	0.977589007288442	0.434114733097714	0.368566320557139	-1.63966508402612	1.59634309439959	1.29821441918025	0.808910324681706	1.20597435941194	1.78057792557052	-1.18113121505598	-1.52783861758884	-0.977504609915601	-0.349925552271869	-0.663083839023423	-0.531118156645931	0.725365318770282	0.790390936702809	0.232115673243316	-0.420614708557407
Prkca	ME4	-1.51485474569519	-1.46887656610015	0.151723375756654	-1.62370411791538	-1.15302972021775	0.642025359040292	-0.57228366606543	0.794553237811376	0.797954640613931	0.604390740345611	-0.325074799266885	-0.706765663235646	-0.163953213953414	1.16797649299963	2.33647879808553	-0.550944338109908	-0.464338065200642	0.362581105183839	-0.73179992090349	-0.0927489487513089	-0.34328406998913	1.17882324312302	0.278554531347741	1.3965963110967
Rock2	ME4	-0.937533629220609	-2.11918703623145	0.386558193512955	-0.744762031832383	-1.83204452667173	0.434953332290762	1.27618671381217	0.272970553598648	-0.0529938640112752	-0.257554249849075	0.264799495635471	0.402131353742838	-0.882997719078047	-0.627993339250105	0.9309731851258	0.0486944132549051	-0.816000958844116	0.64528762384211	0.168136406916989	-1.03665040010426	0.029633264383953	2.05675503293818	1.36746157024251	1.02317661579575
Sirt1	ME4	-1.21635180659141	-0.326867779318129	-0.152743405606439	-0.960329927209547	-0.718590212243199	1.1502947232929	0.446723405508814	0.517367652832844	-1.88464140840245	2.13634544800153	0.769241198713683	0.192895390836159	-0.0669229183967739	1.27646247375079	-0.431047654831076	-0.767194588267511	1.04069825697683	-1.5826661596422	0.158358765972908	-0.686433338265799	1.61008720004864	-0.382231355562437	0.237233931839147	-0.359687893437281
Slc8a1	ME4	-1.1567385904532	-1.55009298233702	-0.526882191587888	-1.84434957136011	-1.67994465060029	-0.307301755016744	0.312939465344117	1.17091458496374	-0.288935430772384	1.46501034465916	-0.315334805933206	-0.395029488117539	-0.0631851392419604	-0.181053887007538	1.58837177228971	-0.222190317141958	-0.183839256120375	1.18182210003514	1.7589354578744	-0.149280203108448	0.253354432102127	1.14836782530106	0.284051807292202	-0.299609521062987
Aldh2	ME5	0.277573453688986	0.351683052547442	1.26633435016666	1.60209663472417	2.10218454196003	-0.838739723158085	-0.277260997737041	-0.128238612535081	1.02448069501682	-1.23476891966456	-0.110776952440832	-1.23873869430466	-0.135008248795752	-0.509007467040517	1.26302557242968	1.74942561150153	-0.322264927198241	-0.534028967188007	-0.915950063189941	-0.523288409376922	-1.06527861328006	-1.08650916232616	0.0188945998533181	-0.73583875365277
Alox5	ME5	-0.278411454261513	1.22404795422788	1.73656415392841	2.15771183579286	2.81325395003677	-0.388874273170289	-0.542978877555927	0.807516648593857	-0.103751541829192	-0.642303325592509	-0.68257003319103	-0.306889358374282	-0.673515446370024	-0.540635194200939	-0.0994909336174741	0.0496730690015231	-0.43128106907104	-0.168859173077232	-0.533144570228064	-0.46264446139353	-1.02421297116246	-0.614824377223689	-0.749855531143657	-0.544525020118442
App	ME5	0.370403229563396	-0.0128311922642655	1.48441363872448	1.08288095420515	0.259930825858018	-1.51545284488592	-1.30374721095259	-0.867577022136026	1.94757606055203	-0.187563626639268	0.356033246064632	-0.00736378655195726	-0.0929362606717918	-0.728956871772414	1.52078824944606	1.9187252556601	-1.02680325389118	-0.235106157502727	0.443997051671303	-0.501602795199119	-0.343993388032421	-0.473320094723052	-1.26850343600282	-0.818990570519617
Atg7	ME5	0.20731017212789	-1.3020134310154	1.57123424972365	0.938081306063102	0.652117022240096	-1.33876373418754	-0.360658074320618	-0.633544209705538	0.666773027945094	0.605936263912872	-0.121605680734021	-1.10707382901405	0.386768614093638	-1.08795617220164	1.94593607570884	0.716874322050399	-0.0949073249988113	0.766203883916919	-1.36544628197178	1.62839007282206	-0.535333225478087	-0.492241990739688	-1.31406170581114	-0.332019350426253
Cat	ME5	1.25800295683138	0.723550580713326	1.80828225888495	0.686534460081382	1.19671521132236	-1.56885143668436	-0.714467733435871	-0.194744605133125	-1.40705840588347	-0.810645127040748	-0.175748557345048	-1.10633590855837	-0.927320955731646	-0.997255765951036	1.92539190872147	0.600051439239878	-0.403596473727623	0.486037440488109	0.740970891381543	-0.227798486798444	0.436132773951227	-0.760143841798694	-0.979619396862414	0.411916773335239
Cfl1	ME5	2.33990593924527	1.4752234273556	0.466330713872215	1.21459950348772	1.40264766464193	-0.883699666294834	-0.744424866295747	-0.866306851283967	1.24244087333472	-0.0952380967959343	-0.669246470666898	-0.18502006705333	0.0106837290508707	-0.347810565322279	0.229718604390712	0.510551608126914	0.573360026368642	-1.32541965670662	-0.93781916775509	-1.3308765941437	0.0997401976284802	-1.37025094875813	-0.706538545539006	-0.102550790887551
Cyba	ME5	1.45822381118339	2.17518558080032	-0.383578061573164	0.0797672610562858	-0.338756225300694	-1.29634925756786	-1.42000126397888	-1.11860770331937	1.558949633943	0.221956937551568	-0.0851299460689119	0.323145320567724	1.54513682146758	0.299271573851979	0.218398293902185	0.369130177317383	0.804624832115381	-0.0179553085654242	-0.797313957427291	0.159855049145144	-0.340818109353895	-1.5870728487245	-0.742863679482913	-1.08519893153905
Egln1	ME5	-1.16678704201513	-0.157357703247357	0.565517334151252	0.04645308430426	2.0730375948277	-1.15485225989342	-0.612833232239278	0.17926864757751	0.923441543164812	-1.08441643080996	0.685155729549085	1.15764927717982	1.19913388949351	0.664625827083987	0.70188746708348	0.999601972763743	-2.42073251588854	0.165306581855114	-0.738038559435655	-0.509799992220122	-0.871323201971793	-0.687439192235142	0.26483436750904	-0.222333186586911
Eif5a	ME5	0.287333128354576	0.904155112542548	0.223627324553619	1.15026213940552	0.815335870474387	-1.63748518573745	-1.42639314674813	-1.23202995974662	0.785968072936628	-0.135949750240571	0.600301421417538	0.124339668283051	1.47516597007275	-0.00225176985690351	-0.169289681009407	-0.0689219080893399	1.12102623997456	-0.561076942764115	0.690656507967635	0.640605370785826	0.948037113163461	-1.99183078676238	-1.10994073698245	-1.43164407199475
Endog	ME5	-0.68518490304599	1.04679371180292	-0.45117700195971	1.83407606638888	-0.696463736180564	0.500653389539816	2.30862425988981	-0.671878150862686	0.854938016087516	-0.366838336443236	-0.987244098819602	-0.0593077797260772	1.28445991111311	-0.499749712852513	1.06835603609849	0.722570818887947	-0.446778872087508	-1.25265295898158	-0.351503106770829	0.401914927222494	-1.28101949483891	-1.15547099763156	-0.177909655161484	-0.939208331668732
Fbxo7	ME5	0.759298311048837	1.54021060753312	-0.186582740541928	-0.229648634273081	-0.00192857838583659	-0.474816543609909	-1.46705137616703	-0.595879140899927	-0.0507256200384066	1.54177039418815	0.629492252631263	0.0208181225070587	2.691106402852	-0.369144455740303	0.346328323885904	-0.493001191255586	-0.0737773805354141	0.144742353416299	-1.3504441644394	0.916138845630225	-0.204852321490448	-1.10951909721747	-0.364513550879975	-1.61802081821814
Foxm1	ME5	-0.430248821843984	-0.449326857414632	0.332703416626775	-0.50856413412426	1.37543966403996	-0.71791090748306	0.131498220293877	-0.450413557219046	0.500514809770066	-0.454274575456302	-0.268025532642145	-1.11085010202352	0.40350557343035	-0.433135330662119	0.054899674586293	3.20401579373469	1.7525783652529	0.958863448189864	-0.403438006562572	-1.11085010202352	-0.664379731897325	-0.61640950495051	-0.0873747299869901	-1.00881707163479
G6pdx	ME5	1.43238965247384	1.37574561361521	1.32667704106488	2.41069553952932	1.79130321645566	-0.189022329620945	-1.07981756020322	0.41933742597144	-0.826026163151305	-0.451764120497861	-0.309133056019537	-0.726529772334685	-1.13624062129788	-0.730509488991473	0.331094863035963	0.164105009175002	-0.105640369925104	-0.256269849298745	-0.696192501839451	-1.48970298335045	-0.455781644331845	0.060705110941979	-0.610257122829791	-0.249165888570992
Gpx4	ME5	-0.0726117998118632	1.61110642456341	-0.0325175501077809	-0.180729814067018	-0.785917894772862	-0.894388281535679	-0.272244123559296	-0.956249666349501	2.40987505911448	0.450426173838438	0.364650047208695	0.386706114840591	2.23619455638856	-0.52175097082559	-0.00345530794315952	-0.572945954823407	0.387538134823534	-0.717361874439583	-0.74981898342739	0.581544513592228	0.287693464445587	-1.52732034933089	0.0152982543537634	-1.44372017217527
Gpx7	ME5	0.548632572995398	-1.08730991291143	-0.110092570478649	-0.218691032301624	1.36235103813301	-0.196784093305616	-0.965837438679572	-1.05844676620556	-0.130403332497668	0.197789650260819	-0.743293552496624	2.84358980145093	-0.0722071712986891	0.2158934986417	1.71477060475864	1.13810316109354	-0.0800791035485183	-0.550690056142248	0.953154368972367	-0.414636562500043	-0.341740226096127	-1.08730991291143	-0.976605437042901	-0.940157527889711
Gstk1	ME5	0.391735086992419	1.64531906274058	1.19179532001927	0.83242691037826	-0.20722458725232	-1.31687631616906	-1.71979756734377	-1.41879206189901	0.394773185550902	0.800757449251629	-0.232064007951389	-1.13560780754729	0.855225460810009	-0.434585840485002	-0.333039753515919	0.922265887494663	2.31303529678547	-0.272205580504419	-0.577389364543504	0.459376652919373	-0.38000677589928	-0.352209671064833	-0.69145500560677	-0.735455973159993
Gstm1	ME5	0.819305000214574	1.66051882078147	0.991249978328244	2.33263692817681	2.11832269536707	-0.0911045648693973	0.371813184217154	-0.035938805522955	0.0139588209920202	-0.232633798290813	-0.882175311540351	-0.290577775369047	-1.20340379525453	-0.0219370413029602	-0.175276819257797	-0.390808792204151	0.451417866943095	-0.795865602534677	-0.203959967814725	-0.0966942066512377	-0.61948811579713	-1.16075633482755	-1.46764449928066	-1.09095786450245
Gstt3	ME5	1.12932854987347	0.417561361638056	0.284005683134587	1.37999913039858	1.89975689806327	-1.4927759040404	-0.201368030674092	-0.575285656276017	-0.536146079745929	0.0959146902519536	0.341094222361245	0.372337197437051	0.0585218908770167	-0.850583179023393	1.00873144615297	1.08660688285948	0.266052171069359	-0.0492089929453412	-0.499578476022896	1.14436069253557	-0.362220701286447	-1.48948385314177	-1.60647730380634	-1.82114263968998
Hvcn1	ME5	-0.149462776896427	-0.480465848067314	0.798120620178254	1.32293768929662	1.16961147323116	-1.50526890630724	-1.45010384176941	-1.07562868861186	0.899451767559794	-0.497458191808957	0.235769845770766	-0.478607479002615	0.520728044133087	-0.558220622039408	1.9115754158124	1.92102130682455	0.294963406007251	0.457266556531792	0.161943121126513	-0.0187330130474503	-0.435167106431176	-1.32721102622473	-1.33288536540302	-0.38417638086258
Hyal2	ME5	-0.499831780739224	1.93691434237705	-0.056274100572605	0.414716161735398	1.40748901337177	-1.15193069003217	-0.890823018018784	-0.124576473407521	0.505156595632759	0.898168077397697	1.20823893405757	0.77839870182612	1.92484263412069	-0.993286970684019	-0.486353433541595	0.749667873318695	-0.245810170688584	-0.60546329766847	-0.147671269792321	-0.567321517104119	-0.967830863225549	-0.732416778163337	-0.444183489619779	-1.90981848057967
Icam1	ME5	0.29530503620656	0.326038553708057	0.176914893958976	1.0568700135161	1.64698724812708	-1.54085686676248	-1.51881506891703	-0.599508011790618	0.769987022511771	-1.30352729901125	0.4458488555538	-0.403741552182721	0.459496834903077	-0.87227849375783	1.59328169415764	2.01282358530073	-0.753453844303593	0.717912769189488	0.342145753846683	-0.926006899237952	-0.300661812862834	-0.708575381584792	-1.01465462726281	0.0984675966939351
Idh1	ME5	0.820898888083984	1.40981402962377	0.783557951856184	0.740192751022739	0.799664591063138	-1.58272512559436	-1.07204640809436	-0.846235173062799	-1.21165269493287	0.228724650478068	-0.0607548378093925	-1.28721680025488	-0.53514152014227	-0.507822303628422	0.716951814595233	-0.0987522521001364	0.0539179535944274	0.611892862087565	2.49255034845698	-0.824158440863828	1.21424527592254	-0.461343447928996	-0.655852361575764	-0.728709750796547
Itgb2	ME5	0.994688204525034	0.176848160958706	1.65012007346571	1.59880255644396	1.22827641646069	-1.58309848703489	-1.52607076393869	-0.686761505782242	1.05398265751581	-0.951602876367786	0.281391040539371	-0.814446835785424	-0.413372803617467	-0.493915894713179	0.874911517602433	1.79594139735337	-0.377469508396727	-0.00953690123870844	0.054119209472995	-0.00402495895230242	-0.778248973788803	-0.981383257207304	-0.998883266260313	-0.0902652012542524
Klf2	ME5	3.17148409731552	1.97156242798982	0.0425479991236056	1.15785135523456	0.352732820210905	0.0638086042155906	-0.928473281144486	-0.524343148063901	-0.903304183539415	-0.484092769231149	0.0175602931860035	-0.479738752897527	0.225380111452234	0.802088496342068	-0.619732513730621	-0.45283437535205	-0.751411203472193	-0.885392892940159	-0.751572274099605	0.0126715673712757	-0.648360893518324	0.777470199855646	-0.219204767288223	-0.946696917019575
Mapk3	ME5	0.689811112401558	0.160491849331996	1.02397996031593	0.161970032546437	0.297821600653922	-1.31692572084033	-0.321604474846113	-0.115630450825004	2.77180571796117	-1.04243216411383	0.143155626963784	-0.332224438814055	0.458871259778944	-0.82423448416869	0.712415181411259	1.35915096595657	0.818412705221834	-1.41035599965919	0.39379644580977	-0.0624297517321627	-0.958725749849248	-0.686216687469869	-1.76225991847097	-0.15864261756373
Mmp2	ME5	-0.781138036962408	-1.36223899626049	-0.0749290638018206	0.890665070942226	-0.269183476046155	-1.33339063834818	-0.657345163711138	-1.07264684742657	1.42161896773826	-0.403704486023739	0.43629845121164	0.557889422082698	0.830590363393287	0.0147024776344225	1.94860121839566	2.44251554160256	-0.675533417371914	0.536416658498455	0.31082118886472	-0.632583153641675	-0.0324997171761797	-1.035172641142	-0.909697974518602	-0.150055747933041
Ncf4	ME5	0.214602795532984	0.131544132432467	-0.420030126947821	-0.48334426713643	-0.812135900800319	-1.22654879538033	-0.636481025709156	-1.9495773050674	2.57911408167385	-0.488511034671765	-0.21225062846788	-0.433132777103643	0.814317184535361	-0.742254445392637	1.19010168948953	0.943096567685233	0.0352952846687614	1.12443731911248	-0.27722646590474	1.04211695251371	-0.675970585411605	-0.799354035045877	1.37887691230665	-0.296685526911415
Nfe2l2	ME5	1.40731496343208	1.81621092788321	1.36657151233845	1.13510162100514	1.72074537121132	-1.63406417258368	-1.06090553455276	-0.636939053306856	-0.1621477766216	-0.286701951969048	0.25866124990693	-0.448939386989144	0.318108019242388	-0.0505065252009785	0.919966691174937	-0.135234947645035	-1.01824278103742	0.220742366153164	-1.23802104627824	-1.18652433722614	0.697105302740684	-0.422984623706703	-0.545587199120146	-1.03372868885056
Park7	ME5	1.94008719164946	2.20981964430158	0.713966303253915	0.384816595530602	0.399472403308311	-0.895611697201226	-0.387465714131048	-1.02566019130438	1.60303614116619	0.319019504851288	-0.622772071915187	-0.55204259793783	0.991003651972014	-0.39398744631775	0.202737640939584	0.129131563794275	0.853386442797772	-0.767265193461348	-0.128707979308626	-0.703440496974508	-0.673283478960216	-1.69967837098585	-0.986258935984079	-0.910302909082934
Pgd	ME5	0.538520827282282	0.286336255416448	1.31958656526865	2.02941883305239	1.66469831524538	-0.214387634818795	-0.589264290784346	0.983417289473932	1.32416872520146	-0.611976989994819	-0.154592613545313	-0.81633406205141	-0.397381490748274	-1.16533109553091	1.03349293091757	0.693177020434126	-0.33410110519123	-0.660093660445028	0.338337391029681	-1.01644032553584	-1.12587785711339	-0.632534370675556	-1.62330798572642	-0.869530671160589
Ppif	ME5	-0.0479477760319853	0.577342703441654	0.51244082852051	0.832612704828269	2.21672624251142	0.283766435799975	-0.0473797294582246	-1.00430591142981	1.02328363751595	-1.9291132061561	0.211070173603342	0.860622720674972	-0.0823361278307951	-0.656847466640874	0.0330880111453205	0.415531825673299	-0.112984127780036	-2.35553742859202	0.0777869229225015	0.562728942998805	0.567708401385965	-1.81310398225998	0.0715073956235934	-0.196661190465761
Prdx2	ME5	2.16351397820408	1.40905362830704	-0.872482217823618	0.0350622000790801	1.04509952189735	-0.398758293447847	-0.0522326967359103	-1.40620460551441	-0.558206452553465	-0.870414219302489	-0.912419185443779	-0.737147905418501	0.648612118149012	-0.884855525892679	0.451833675607815	-0.379755587549919	1.2138320341825	0.239646824188789	0.760511547158234	1.79348283117116	-1.13947978277084	-0.594609136985468	0.197460356997382	-1.15154310650351
Prdx5	ME5	1.73039573928161	1.69533601790381	-0.0106630166046903	0.496244053444896	-0.431934792991052	-1.274192700371	-1.11181515545801	-1.13250095557752	2.27769856682122	0.318044062921101	0.256506458325516	0.0297108689965739	0.892303464270465	0.0869285825879297	0.00404271475500717	0.716837689925916	0.139688685524671	-0.300791910599365	-0.358253520984527	-0.320676557663082	0.170841694930822	-1.87194284475108	-1.05015870661322	-0.951648438075995
Ptk2b	ME5	-0.10336990717723	1.82599573758025	1.20897506105187	1.93850557846783	1.60338772343102	0.24749222097463	-0.765102376533995	1.51798395022681	0.338377055166588	0.0201098816893545	-0.52431900883623	-0.0687995618710599	-1.28747012451816	-0.877803743961619	0.490398191314725	0.710532923372411	-1.08202552938241	-0.697572422878867	-0.757488750471406	-0.699767748492779	-0.967962786349719	-0.406677153074252	-1.0955341896138	-0.567865020113967
Rela	ME5	-0.229568255489319	-0.360168064008321	1.5201677255244	3.07889896229106	1.76399240020058	-0.987256964037457	-1.05610240514914	-0.272979290566423	0.769423458203017	-1.14186282479025	0.0470127699805665	0.216174134579529	0.411581724039097	-0.104368478164981	0.256623499449655	-0.000976651279345664	-0.180566955333538	-0.760251528863313	-0.427819202093038	0.508554123193258	-0.737932030926863	-0.875972187411955	-1.00452729930466	-0.432076660042559
