genes	module
Fgd6	0
Fgf1	1
Fgf11	2
Fgf13	0
Fgfbp3	1
Cep43	4
Fgfr1op2	0
Fgfrl1	2
Fggy	0
Fgl2	10
Fgr	10
Fh1	5
Fhad1	0
Fhit	7
Fhl4	1
Fhod1	2
Fibp	0
Ficd	8
Fig4	5
Fignl1	1
Filip1l	2
Fip1l1	0
Firre	2
Fis1	10
Fitm2	1
Fiz1	6
Fkbp14	1
Fkbp15	3
Fkbp1a	8
Fkbp1b	7
Fkbp2	5
Fkbp3	7
Fkbp4	3
Fkbp5	2
Fkbp6	1
Fkbp7	1
Fkbp8	3
Fkbp9	8
Fkbpl	0
Fkrp	3
Fktn	4
Flad1	0
Flcn	4
Fli1	1
Flii	6
Flna	8
Flnb	0
Flot1	6
Flot2	5
Flt1	5
Flt3l	3
Flywch1	3
Fmn1	4
Fmnl1	6
Fmnl2	4
Fmnl3	6
Fmo5	0
Fmr1	1
Fmr1nb	0
Fn1	5
Fn3k	0
Fnbp1	6
Fnbp1l	2
Fnbp4	2
Fndc3a	1
Fndc3b	1
Fndc4	3
Fndc7	2
Fnip1	4
Fnip2	1
Fnta	7
Fntb	5
Focad	0
Folr1	0
Folr2	7
Cep20	1
Fosl2	1
Foxj2	6
Foxj3	1
Foxk1	3
Foxk2	4
Foxm1	5
Foxn2	1
Foxn3	0
Foxo1	1
Foxp1	3
Foxp4	6
Foxred1	0
Foxred2	0
Fpgs	0
Fpgt	1
Fpr1	0
Fpr2	0
Fra10ac1	0
Frat1	9
Frat2	9
Frg1	7
Frmd4a	6
Frmd4b	0
Frmd6	0
Frmd7	1
Frmd8	6
Frrs1	0
Frs2	1
Frs3	2
Fry	4
Fryl	4
Fscn1	3
Fth1	7
Ftl1	5
Fto	8
Ftsj1	2
Mrm2	5
Ftsj3	0
Ftx	2
Fubp1	4
Fubp3	8
Fuca1	5
Fuca2	8
Fcsk	6
Fundc1	1
Fundc2	1
Fuom	7
Furin	6
Fus	2
Fut10	8
Fut11	8
Fut4	8
Fut7	0
Fut8	1
Fuz	0
Fv1	4
Fxn	9
Fxr1	4
Fxr2	3
Fxyd5	5
Fyb	2
Fyco1	2
Fyn	2
Fyttd1	1
Fzd4	1
Fzd7	6
Fzd8	8
Fzr1	6
G2e3	1
G3bp1	5
G3bp2	1
G530011O06Rik	1
G6pc3	5
G6pdx	5
Gaa	5
Gab1	8
Gab2	2
Gab3	3
Gabarap	7
Gabarapl1	3
Gabarapl2	7
Gabbr1	2
Gabpa	1
Gabpb1	1
Gabpb2	4
Gabrd	0
Gad2	1
Gadd45g	2
Gadd45gip1	9
Gadl1	0
Gak	8
Gal3st4	10
Galc	8
Gale	0
Galk1	5
Galk2	5
Galm	3
Galns	0
Galnt1	8
Galnt10	6
Galnt11	0
Galnt12	0
Galnt16	0
Galnt2	6
Galnt3	7
Galnt4	1
Galnt6	6
Galnt7	1
Galt	2
Gamt	5
Gan	2
Ganab	8
Ganc	0
Gapdh	5
Gapvd1	4
Gar1	3
Garnl3	2
Gars	5
Gart	8
Gas2	0
Gas2l1	3
Gas2l3	0
Gas5	4
Gas6	1
Gas8	3
Gatad1	1
Gatad2a	6
Gatad2b	4
Gatb	0
Gatc	2
Gatm	8
Castor2	0
Castor1	5
Gba	10
Gba2	2
Nipsnap2	5
Gbe1	8
Gbf1	4
Gbgt1	0
Gbp2	10
Gbp3	6
Gbp5	4
Gbp7	3
Gbp9	0
Gca	1
Gcat	0
Gcc1	5
Gcc2	2
Gcdh	2
Gcfc2	0
Gch1	0
Gclc	6
Gclm	0
Gcn1	0
Gcnt1	1
Gcnt2	8
Gcnt7	1
Gcsh	1
Gdap10	1
Gdap2	1
Gde1	9
Gdf9	9
Gdi1	2
Gdi2	1
Gdpd1	5
Gdpd5	0
Gdpgp1	0
Gem	0
Gemin2	0
Gemin4	6
Gemin5	6
Gemin6	1
Gemin7	7
Gemin8	3
Get4	0
Gfap	1
Gfer	0
Gfm1	0
Gfm2	4
Gfod2	5
Gfpt1	1
Gga1	6
Gga2	0
Gga3	6
Ggact	6
Ggct	0
Ggcx	8
Ggh	1
Ggnbp2	7
Ggnbp2os	4
Ggps1	1
Ggt5	6
Ggta1	1
Ghdc	3
Ghitm	1
Ghr	8
Gid4	6
Gid8	7
Gigyf1	2
Gigyf2	2
Gimap1	3
Gimap5	2
Gimap6	3
Gimap9	10
Gin1	0
Ginm1	1
Gins1	0
Gins2	1
Gins3	0
Gins4	7
Gipc1	3
Git1	6
Git2	6
Gja1	1
Gk5	1
Gkap1	2
Gla	0
Glb1	5
Glb1l	0
Glb1l2	5
Glcci1	4
Glce	0
Gle1	3
Glg1	6
Glipr1	0
Glipr2	1
Glis3	0
Glmn	1
Glmp	5
Glo1	3
Glod4	1
Glrp1	0
Glrx	10
Glrx2	1
Glrx3	7
Glrx5	7
Gls	1
Glt8d1	7
Gltp	5
Gltscr1	2
Bicral	0
Nop53	3
Glud1	8
Glul	2
Glyctk	6
Glyr1	6
Gm10033	4
Gm10069	0
Gm10336	2
Gm10509	1
Gm10548	2
Gm10790	4
Gm11423	4
Gm11545	0
Gm11696	4
Snhg15	2
Gm12185	2
Gm12250	8
Gm12338	4
Gm12522	1
Gm128	5
Tmem35b	7
Zfp984	1
Gm13710	4
Gm13889	2
Morrbid	2
Gm14023	4
Gm14325	4
Gm14403	4
Zfp970	2
Gm15708	4
Gm15760	4
Hectd4	4
Gm15880	1
Gm16023	2
Gm16062	7
Gm16386	2
Gm16523	4
Gm16576	4
Gm16617	4
Gm16702	0
Gm16712	2
Gm16845	4
Gm16897	4
Gm16907	4
Gm16973	2
Gm17066	4
Tarbp1	0
Gvin3	4
Gm20199	4
Gm20257	2
Gm20300	4
Gm20605	2
Gm20939	2
Gm29766	6
Gm2a	5
Gm3230	0
Gm3414	4
Gm3604	0
Gm3636	2
Gm3704	0
Gm3716	0
Gm4890	0
Zfp994	1
Gm4951	10
Gm4961	5
Tpbgl	5
Gm5086	7
Gm5113	2
Gm5134	0
Gm5141	4
Gm527	1
Gm5431	1
Gm5464	1
Gm5544	10
Zfp975	2
Smim26	7
Gm5617	7
Usf3	2
Gm6277	2
Gm6297	2
Gm6548	4
Gm6583	0
Tmem267	0
Gm7694	4
Gm9776	1
Gm9958	0
Ajm1	2
Gmcl1	0
Gmds	5
Gmeb1	4
Gmeb2	0
Gmfb	1
Gmfg	7
Gmip	6
Gmnn	7
Gmppa	3
Gmppb	5
Gmpr	0
Gmpr2	2
Gmps	1
Gna11	2
Gna12	6
Gna13	1
Gna14	0
Gna15	3
Gnai2	3
Gnai3	1
Gnal	0
Gnaq	4
Gnas	5
Gnaz	5
Gnb1	10
Gnb1l	0
Gnb2	3
Rack1	7
Gnb5	7
Gne	6
Gng10	1
Gng12	1
Gng2	6
Gng5	7
Gng7	6
Gngt2	7
Gnl1	3
Gnl2	3
Gnl3	1
Gnl3l	0
Gnpat	3
Gnpda1	0
Gnpda2	1
Gnpnat1	1
Gnptab	8
Gnptg	3
Gns	5
Golga1	4
Golga2	6
Golga3	2
Golga4	2
Golga5	2
Golga7	1
Golgb1	2
Golim4	0
Golm1	6
Golph3	1
Golph3l	1
Golt1b	8
Gon4l	2
Gopc	4
Gorab	9
Gorasp1	3
Gorasp2	5
Gosr1	8
Gosr2	1
Got1	5
Got2	5
Gp9	3
Gpaa1	5
Gpalpp1	1
Gpam	8
Gpank1	0
Gpatch1	3
Gpatch11	0
Gpatch2	4
Gpatch2l	0
Gpatch3	2
Gpatch4	0
Gpatch8	0
Gpbp1	1
Gpbp1l1	2
Gpc1	5
Gpc2	2
Gpcpd1	0
Gpd1	5
Gpd1l	8
Gpd2	0
Gphn	0
Gpi1	5
Gpkow	0
Gpld1	8
Gpm6a	0
Gpm6b	0
Gpn1	0
Gpn2	3
Gpn3	2
Gpnmb	0
Gpr107	5
Gpr108	5
Gpr137	2
Gpr137b	3
Gpr137b-ps	1
Gpr141	1
Gpr146	0
Gpr153	0
Gpr155	1
Gpr157	0
Gpr160	1
Gpr162	10
Gpr165	2
Gpr18	0
Gpr180	8
Gpr183	8
Gpr19	4
Gpr22	4
Gpr34	1
Gpr35	0
Gpr4	3
Gpr65	8
Gpr82	0
Gpr84	10
Gpr89	8
Gprasp1	6
Gprasp2	0
Gps1	2
Gps2	3
Gpsm1	3
Gpsm2	0
Gpsm3	3
Gpt2	0
Gpx1	7
Gpx3	6
Gpx4	5
Gpx7	5
Gramd1a	2
Gramd1b	6
Gramd3	0
Gramd4	3
Grap	3
Grb2	3
Grcc10	7
Grhpr	3
Grina	5
Gripap1	9
Grk4	2
Grk6	3
Grm3	0
Grn	5
Grpel1	7
Grpel2	0
Grsf1	1
Grwd1	3
Gsap	1
Gsdmd	3
Gse1	3
Gsg1	5
Haspin	4
Gsk3a	3
Gsk3b	4
Gskip	1
Gsn	5
Gspt1	1
Gsr	8
Gss	3
Gstcd	2
Gstk1	5
Gstm1	5
Gstm4	8
Gstm5	7
Gsto1	10
Gsto2	1
Gstp1	5
Gstt2	0
Gstt3	5
Gstz1	0
Gt(ROSA)26Sor	4
Gtdc1	1
Gtf2a1	1
Gtf2a2	4
Gtf2b	7
Gtf2e1	1
Gtf2e2	1
Gtf2f1	3
Gtf2f2	0
Gtf2h1	0
Gtf2h2	4
Gtf2h3	0
Gtf2h4	3
Gtf2h5	7
Gtf2i	6
Gtf2ird1	6
Gtf2ird2	6
Gtf3a	0
Gtf3c1	6
Gtf3c2	2
Gtf3c3	8
Gtf3c4	1
Gtf3c5	3
Gtf3c6	0
Gtpbp1	6
Gtpbp10	1
Gtpbp2	2
Gtpbp3	3
Gtpbp4	1
Gtpbp6	2
Gtpbp8	0
Gtse1	0
Guca1a	7
Gucd1	2
Guf1	1
Guk1	7
Gusb	5
Gxylt1	4
Gyg	1
Gk	1
Gys1	6
Gzf1	4
H13	5
H1f0	2
H2-Aa	8
H2-Ab1	8
H2-D1	5
H2-DMa	5
H2-DMb1	5
H2-DMb2	3
H2-Eb1	8
H2-K1	10
H2-K2	2
H2-Ke6	9
H2-M3	10
H2-Oa	3
H2-Ob	10
H2-T23	5
H2-T24	2
H2aj	9
H2az2	7
H2ax	5
Macroh2a1	3
H2az1	1
H3f3a	1
H3f3b	4
H6pd	8
Haao	10
Habp4	3
Hacd2	1
Hacd3	8
Hacd4	10
Hace1	0
Hacl1	3
Hadh	5
Hadha	5
Hadhb	1
Hagh	2
Haghl	0
Hap1	5
Harbi1	0
Hars	3
Hars2	0
Hat1	4
Haus1	1
Haus2	0
Haus3	4
Haus4	5
Haus5	3
Haus6	1
Haus7	3
Haus8	9
Havcr2	3
Hax1	3
Hbegf	2
Hbp1	7
Hbs1l	0
Hcar2	10
Hccs	1
Hcfc1	0
Hcfc1r1	9
Hcfc2	1
Hck	3
Hcls1	6
Hcn2	0
Hcst	7
Hdac1	0
Hdac10	2
Hdac11	9
Hdac2	1
Hdac3	1
Hdac4	2
Hdac5	6
Hdac6	6
Hdac8	4
Hdac9	1
Hdc	1
Hddc2	0
Hddc3	2
Hdgf	3
Hdgfl2	3
Hdgfl3	4
Hdhd2	0
Hdlbp	6
Heatr1	0
Heatr3	5
Heatr5a	1
Heatr5b	0
Heatr6	0
Hebp1	7
Heca	1
Hectd1	4
Hectd2	0
Hectd3	6
Heg1	0
Helb	6
Hells	1
Helq	4
Helz	4
Helz2	10
Hemk1	2
Herc1	4
Herc2	4
Herc3	1
Herc4	0
Herc6	1
Herpud1	10
Herpud2	8
Hes1	5
Hes6	3
Hexa	0
Hexb	8
Hexdc	2
Hexim1	9
Hexim2	5
Hfe	0
Hgf	1
Hgh1	3
Hgs	6
Hgsnat	8
Hhat	5
Hhex	1
Mfsd14a	1
Mfsd14b	1
Hibadh	8
Hibch	7
Hic2	4
Hif1a	1
Hif1an	4
Hif3a	0
Higd1a	7
Higd2a	7
Hilpda	7
Hinfp	0
Hint1	7
Hint2	7
Hint3	1
Hip1	0
Hip1r	0
Hipk1	4
Hipk2	2
Hipk3	1
Hira	2
Hirip3	2
H1f2	2
H1f3	2
H1f4	2
H2ac6	2
H2ac8	2
H2bc4	2
H2bc6	2
H2bc8	2
H4c3	2
H4c4	2
H4c9	2
H2bc18	2
H2bc21	2
H2aw	9
H4f16	2
Hivep1	2
Hivep2	4
Hivep3	2
Hjurp	2
Hk1	6
Hk2	5
Hk3	6
Hlcs	8
Hlf	10
Hltf	1
Hlx	3
Hmbox1	4
Hmbs	2
Hmces	3
Hmg20a	2
Hmg20b	3
Hmga2-ps1	2
Hmgb1	7
Hmgb2	1
Hmgcl	5
Hmgcr	0
Hmgcs1	1
Hmgn1	7
Hmgn2	1
Hmgn3	10
Hmgn5	0
Hmgxb3	0
Hmgxb4	4
Arhgap45	6
Hmmr	0
Hmox1	2
Hmox2	3
Hn1	5
Jpt2	8
Hnmt	1
Hnrnpa0	2
Hnrnpa2b1	2
Hnrnpa3	4
Hnrnpab	0
Hnrnpc	0
Hnrnpd	0
Hnrnpdl	2
Hnrnpf	5
Hnrnph1	2
Hnrnph2	1
Hnrnph3	2
Hnrnpk	1
Hnrnpl	0
Hnrnpll	1
Hnrnpm	3
Hnrnpr	0
Hnrnpu	6
Hnrnpul1	6
Hnrnpul2	2
Homer1	0
Homer3	3
Homez	8
Hook2	3
Hook3	4
Hp	1
Hp1bp3	3
Hpcal1	3
Hpcal4	0
Hpgd	0
Hpgds	2
Hpn	0
Hprt	1
Hps1	6
Hps3	1
Hps4	3
Hps5	0
Hps6	5
Hpse	0
Hras	2
Hrh2	6
Rida	7
Hs1bp3	0
Hs2st1	1
Hs3st3b1	8
Hs6st1	3
Hsbp1	7
Hscb	1
Hsd11b1	0
Hsd17b10	5
Hsd17b11	7
Hsd17b12	8
Hsd17b4	5
Hsd17b7	1
Hsd3b7	2
Hsdl1	8
Hsdl2	8
Hsf1	2
Hsf2	4
Hsf2bp	0
Hsp90aa1	2
Hsp90ab1	2
Hsp90b1	2
Hspa12a	8
Hspa13	1
Hspa14	1
Hspa1a	2
Hspa1b	2
Hspa2	5
Hspa4	5
Hspa4l	2
Hspa5	0
Hspa8	3
Hspa9	5
Hspb11	7
Hspb3	7
Hspb6	2
Hspbap1	10
Hspbp1	3
Hspd1	0
Hspe1	7
Hsph1	0
Htatip2	0
Htatsf1	2
Htra2	2
Htra3	5
Htt	4
Hus1	1
Huwe1	2
Hvcn1	5
Hyal2	5
Hyal3	7
Hyi	0
Hykk	1
Hyls1	0
Hyou1	0
Hypk	7
I830077J02Rik	0
Iah1	0
Iars	1
Iars2	5
Iba57	3
Ibtk	0
Ica1	2
Icam1	5
Icam2	3
Ice1	2
Ice2	2
Cilk1	3
Icmt	0
Icos	2
Icosl	3
Ict1	9
Id2	1
Ide	4
Idh1	5
Idh2	3
Idh3a	8
Idh3b	9
Idh3g	9
Idnk	7
Ids	1
Idua	5
Ier2	2
Ier3	3
Ier3ip1	7
Ier5	2
Iffo1	2
Iffo2	2
Ifi204	10
Ifi27	5
Ifi27l2a	7
Ifi30	3
Ifi35	0
Ifi44	1
Ifi47	1
Ifih1	8
Ifit1	1
Ifit1bl1	1
Ifit2	10
Ifit3	10
Ifit3b	10
Ifitm10	2
Ifitm2	10
Ifitm3	10
Ifitm6	1
Ifnar1	1
Ifnar2	5
Ifngr1	5
Ifngr2	0
Ifrd1	2
Ifrd2	0
Ift122	0
Ift140	6
Ift172	6
Ift20	2
Ift22	0
Ift27	7
Ift43	0
Ift46	5
Ift52	1
Ift57	0
Ift74	2
Ift80	4
Ift81	2
Ift88	0
Igbp1	7
Igdcc4	0
Igf1	2
Igf1r	4
Igf2bp2	5
Igf2bp3	2
Igf2r	0
Igfbp2	0
Igfbp4	10
Igflr1	2
Ighmbp2	6
Igip	4
Igsf10	2
Igsf6	2
Igsf8	5
Igtp	10
Iigp1	0
Ik	3
Ikbip	1
Elp1	0
Ikbkb	3
Ikbkg	1
Ikzf1	1
Ikzf2	0
Ikzf5	1
Il10	0
Il10ra	6
Il10rb	1
Il11ra1	5
Il12b	0
Il12rb2	1
Il13ra1	1
Il15	4
Il15ra	4
Il16	5
Il17ra	5
Il18	4
Il18bp	10
Il18rap	1
Il1a	4
Il1b	0
Il1r1	1
Il1r2	1
Il1rap	1
Il1rl1	1
Il1rl2	4
Il1rn	0
Il21r	3
Il2rg	10
Il3ra	5
Il4ra	6
Il6	1
Il6ra	3
Il6st	1
Il7r	2
Ildr1	0
Ildr2	5
Ilf2	0
Ilf3	0
Ilk	3
Ilkap	9
Ilvbl	5
Immp1l	1
Immp2l	1
Immt	6
Imp3	7
Imp4	3
Impa1	1
Impa2	0
Impact	4
Bpnt2	1
Impdh1	3
Patj	0
Inafm1	9
Inafm2	0
Inca1	0
Incenp	3
Ing1	3
Ing2	7
Ing3	0
Ing4	2
Ing5	0
Inip	1
Ino80	2
Ino80b	3
Ino80c	8
Ino80d	4
Ino80dos	1
Ino80e	3
Inpp1	0
Inpp4a	2
Inpp4b	4
Inpp5a	6
Inpp5b	6
Inpp5d	6
Inpp5e	2
Inpp5f	1
Inpp5k	5
Inppl1	3
Insig1	0
Insig2	1
Insr	4
Ints1	6
Ints10	0
Ints12	1
Ints2	1
Ints3	6
Ints4	0
Ints5	8
Ints6	1
Ints7	0
Ints8	4
Ints9	5
Intu	0
Invs	0
Ip6k1	2
Ipcef1	1
Ipmk	1
Ipo11	1
Ipo13	6
Ipo4	6
Ipo5	8
Ipo7	1
Ipo8	1
Ipo9	6
Ipp	1
Ippk	1
Iqcb1	0
Iqcc	2
Iqce	3
Iqgap1	3
Iqgap2	0
Iqgap3	6
Iqsec1	6
Iqsec2	2
Irak1	2
Irak1bp1	7
Irak2	6
Irak3	8
Irak4	3
Ireb2	4
Irf1	0
Irf2	5
Irf2bp1	3
Irf2bp2	0
Irf2bpl	6
Irf3	3
Irf4	1
Irf5	3
Irf6	0
Irf7	10
Irf8	3
Irf9	10
Acod1	7
Irgm1	10
Irgm2	1
Irgq	4
Irs2	0
Irs3	5
Isca1	8
Isca2	7
Iscu	9
Isg15	10
Isg20	0
Isg20l2	0
Isoc1	1
Isoc2b	7
Crppa	0
Ist1	1
Isy1	3
Isyna1	3
Itch	1
Itfg1	8
Itfg2	2
Fam234a	3
Itga4	2
Itga5	6
Itga6	0
Itga8	0
Itga9	0
Itgal	1
Itgam	0
Itgav	1
Itgax	5
Itgb1	1
Itgb1bp1	7
Itgb2	5
Itgb2l	1
Itgb3	1
Itgb3bp	1
Itgb5	3
Itgb7	3
Itk	0
Itm2b	10
Itm2c	5
Itpa	2
Itpk1	6
Itpkb	0
Itpkc	3
Itpr1	2
Itpr2	6
Itpr3	6
Itprip	5
Itpripl1	1
Itpripl2	4
Itsn1	9
Itsn2	4
Ivd	3
Ivns1abp	2
Iws1	4
Izumo4	0
Jade1	4
Jade2	2
Jade3	8
Jag1	8
Jag2	0
Jagn1	0
Jak1	6
Jak2	4
Jak3	6
Jam2	1
Jam3	10
Jarid2	0
Jazf1	1
Jdp2	2
Jkamp	1
Jmjd1c	4
Jmjd4	0
Jmjd6	2
Jmjd8	3
Jmy	4
Josd1	0
Josd2	9
Jph3	0
Jpx	4
Jrk	0
Jrkl	4
Jtb	9
Junb	2
Jund	3
Jup	6
Kalrn	0
Kank2	0
Kank3	6
Kansl1	8
Kansl1l	4
Kansl2	2
Kansl3	2
Kantr	1
Kars	3
Kat2a	3
Kat2b	4
Kat5	3
Kat6a	2
Kat6b	4
Kat7	8
Kat8	3
Katna1	0
Katnal1	4
Katnb1	2
Katnbl1	1
Kbtbd11	8
Kbtbd12	1
Kbtbd2	1
Kbtbd3	2
Kbtbd4	8
Kbtbd6	1
Kbtbd7	1
Kbtbd8	1
Kcmf1	1
Kcna2	0
Kcna3	8
Kcnab2	6
Kcnc2	2
Kcnd1	0
Kcnd3	0
Kcng2	6
Kcnip3	6
Kcnj10	10
Kcnj12	5
Kcnj13	0
Kcnj16	3
Kcnj2	1
Kcnj9	0
Kcnk12	3
Kcnk13	8
Kcnk6	6
Kcnma1	0
Kcnn4	3
Kcnq1ot1	4
Kcp	3
Kctd10	3
Kctd11	0
Kctd12	4
Kctd12b	0
Kctd13	0
Kctd18	2
Kctd2	9
Kctd20	1
Kctd21	0
Kctd3	2
Kctd5	8
Kctd6	0
Kctd7	1
Kctd9	4
Poglut2	4
Poglut3	1
Kdelr1	3
Kdelr2	1
Kdm1a	3
Kdm1b	8
Kdm2a	4
Kdm2b	6
Kdm3a	1
Kdm3b	2
Kdm4a	2
Kdm4b	6
Kdm4c	1
Kdm5a	4
Kdm5b	6
Kdm5c	0
Kdm5d	4
Kdm6a	1
Kdm6b	2
Kdm7a	1
Kdm8	3
Kdr	0
Kdsr	1
Keap1	3
Khdrbs1	1
Khdrbs3	5
Khk	3
Khnyn	6
Khsrp	6
Kidins220	2
Kif11	0
Kif13a	2
Kif13b	0
Kif15	0
Kif16b	0
Kif18a	6
Kif18b	0
Kif19a	0
Kif1a	0
Kif1b	1
Kifbp	5
Kif1c	2
Kif20a	0
Kif20b	4
Kif21b	2
Kif22	0
Kif23	0
Kif24	4
Kif2a	1
Kif2c	1
Kif3a	3
Kif3b	2
Kif3c	5
Kif5a	0
Kif5b	4
Kif9	4
Kifap3	8
Kifc2	2
Kifc3	2
Kin	0
Kitl	4
Kiz	2
Kl	0
Klc1	2
Klc2	2
Klc4	2
Klf10	8
Klf11	3
Klf12	4
Klf13	3
Klf15	0
Klf16	3
Klf2	5
Klf3	1
Klf6	1
Klf7	2
Klf9	5
Klhdc1	1
Klhdc10	1
Klhdc2	0
Klhdc3	3
Klhdc4	2
Klhdc8b	2
Klhdc9	0
Klhl11	1
Klhl12	0
Klhl13	1
Klhl15	1
Klhl17	2
Klhl18	6
Klhl2	0
Klhl20	1
Klhl21	5
Klhl22	6
Klhl23	1
Klhl24	1
Klhl25	8
Klhl26	6
Klhl28	1
Klhl35	6
Klhl36	6
Klhl38	8
Klhl42	1
Klhl5	8
Klhl6	0
Klhl7	1
Klhl8	1
Klhl9	1
Klk8	5
Klra2	8
Klrd1	0
Klrg2	8
Kmt2a	2
Kmt2b	2
Kmt2c	2
Kmt2d	2
Kmt2e	4
Knop1	7
Knstrn	5
Kntc1	0
Kpna1	1
Kpna2	5
Kpna3	1
Kpna4	1
Kpna6	8
Kpnb1	0
Kptn	0
Kras	1
Krba1	3
Krcc1	7
Kremen1	6
Kri1	2
Krit1	1
Krr1	2
Krt10	1
Krtcap2	7
Ksr1	2
Kti12	0
Ktn1	2
Kxd1	7
Kynu	0
L2hgdh	1
L3hypdh	0
L3mbtl2	6
L3mbtl3	0
Lacc1	1
Afg1l	0
Lactb	9
Lactb2	1
Lag3	3
Lage3	7
Lair1	1
Lamb2	5
Lamc1	0
Lamp1	5
Lamp2	1
Lamtor1	5
Lamtor2	7
Lamtor3	1
Lamtor4	7
Lamtor5	7
Lancl1	0
Lancl2	0
Lap3	10
Laptm4a	7
Laptm4b	8
Laptm5	5
Large	0
Larp1	3
Larp4	1
Larp4b	1
Larp7	9
Lars	0
Lars2	7
Las1l	3
Lasp1	6
Lat2	10
Lats1	1
Lats2	6
Layn	2
Lbh	1
Lbp	0
Lbr	1
Lbx2	0
Lca5	0
Lca5l	9
Lclat1	8
Lcmt1	0
Lcmt2	8
Lcn2	1
Lcor	4
Lcorl	1
Lcp1	5
Lcp2	6
Ldah	0
Ldb1	3
Ldha	0
Ldhb	5
Ldlr	8
Ldlrad3	4
Ldlrad4	0
Ldlrap1	5
Rtl6	0
Lefty1	10
Lekr1	0
Lemd2	3
Lemd3	0
Lenep	2
Leng1	3
Leng8	2
Leng9	0
Leo1	3
Leprot	8
Leprotl1	8
Letm1	3
Letm2	2
Letmd1	8
Lfng	0
Lgals1	5
Lgals3	5
Lgals3bp	5
Lgals8	0
Lgals9	5
Lgalsl	1
Lgi4	2
Lgmn	5
Lgr4	4
Lhfpl2	8
Lhfpl4	0
Lhpp	0
Lias	0
Lifr	4
Lig1	1
Lig3	0
Lig4	1
Lilrb4b	1
Lilra5	1
Lilrb4a	7
Lima1	6
Limd1	0
Limd2	3
Lime1	2
Limk1	6
Limk2	3
Lims1	1
Lin37	9
Lin52	1
Lin54	1
Lin7c	1
Lin9	0
Lncpint	1
Lins1	0
Lipa	8
Lipe	3
Liph	8
Lipo1	1
Lipt1	1
Lipt2	0
Litaf	8
Lix1	1
Llgl1	6
Llgl2	3
Llph	7
Lman1	1
Lman2	8
Lman2l	0
Lmbr1	0
Lmbr1l	2
Lmbrd1	8
Lmbrd2	4
Lmf1	0
Lmf2	6
Lmln	4
Lmna	5
Lmnb1	0
Lmnb2	3
Lmo2	7
Lmo4	2
Lmtk2	0
Lnpk	1
Lnpep	1
Lnx1	0
Lnx2	8
Borcs5	0
Lonp1	2
Lonp2	6
Lonrf1	4
Lonrf3	1
Lox	0
Loxl3	2
Loxl4	1
Lpar5	8
Lpar6	4
Lpcat1	6
Lpcat2	8
Lpcat3	8
Lpcat4	5
Lpgat1	4
Lpin1	6
Lpin2	2
Lpl	7
Lpp	4
Plppr4	3
Lpxn	8
Lrba	4
Lrch1	0
Lrch3	8
Lrfn1	6
Lrfn3	5
Lrg1	1
Lrguk	8
Lrif1	1
Lrig2	1
Lrig3	0
Irag2	3
Lrp1	6
Lrp10	5
Lrp11	0
Lrp12	1
Lrp4	0
Lrp5	2
Lrp6	4
Lrpap1	3
Lrpprc	8
Lrrc1	8
Lrrc14	6
Carmil1	0
Lrrc18	4
Lrrc20	6
Lrrc25	6
Lrrc27	5
Lrrc28	0
Lrrc29	0
Lrrc3	5
Lrrc39	0
Lrrc4	0
Lrrc40	0
Lrrc41	8
Lrrc42	3
Lrrc45	2
Lrrc47	5
Lrrc49	0
Lrrc51	4
Lrrc56	3
Lrrc57	1
Lrrc58	1
Lrrc59	3
Lrrc61	5
Lrrc75a	2
Lrrc8a	2
Lrrc8b	0
Lrrc8c	0
Lrrc8d	6
Lrrcc1	4
Lrrfip1	6
Lrrfip2	0
Lrriq3	7
Lrrk1	6
Lrrn4	2
Lrrtm2	1
Lrsam1	3
Lrwd1	6
Lsg1	3
Lsm1	1
Lsm10	9
Lsm11	0
Lsm12	4
Lsm14a	7
Lsm14b	2
Lsm2	9
Lsm3	7
Lsm4	5
Lsm6	1
Lsm8	7
Lsp1	5
Lsr	1
Lss	0
Lst1	7
Lta4h	0
Ltb	0
Ltb4r1	1
Ltbp3	3
Ltbr	3
Ltc4s	9
Ltf	1
Ltn1	1
Ltv1	2
Luc7l	4
Luc7l2	2
Luc7l3	4
Luzp1	2
Lxn	9
Ly6a	10
Ly6e	5
Ly6g6e	2
Ly6k	10
Ly86	1
Ly9	5
Ly96	7
Lyar	9
Lyl1	2
Lyn	6
Lypd6	1
Lypla1	1
Lypla2	5
Lyplal1	0
Lyrm1	2
Lyrm2	2
Lyrm4	7
Etfrf1	1
Lyrm7	0
Lyrm9	0
Lysmd3	1
Lysmd4	0
Lyst	4
Lyz2	3
Lyzl4	2
Lzic	4
Lztfl1	0
Lztr1	3
Lzts2	3
Lzts3	0
M1ap	2
M6pr	8
Macf1	2
Macrod1	3
Macrod2	1
Mad1l1	6
Mad2l1	0
Mad2l1bp	7
Mad2l2	9
Madd	0
Maea	3
Maf	4
Maf1	3
Mafb	3
Mafg	2
Mafk	2
Mag	3
Maged1	6
Maged2	6
Magee1	0
Magef1	4
Mageh1	10
Magi1	3
Magi3	2
Magoh	7
Magohb	1
Magt1	1
Mak16	2
Malsu1	0
Malt1	0
Maml1	2
Maml2	1
Maml3	6
Mamld1	6
Man1a	1
Man1a2	1
Man1b1	5
Man1c1	6
Man2a1	4
Man2a2	6
Man2b1	5
Man2b2	6
Man2c1	6
Man2c1os	1
Manba	5
Manbal	9
Manea	1
Maneal	0
Manf	7
